Tipo Documento,Canal de Registro,Edad,Género,Nivel de Estudio,Título Homologado,Ciudad de Residencia,Fecha Registro,Programa de Gobierno,Condiciones Especiales,Situación Laboral,Fecha Actualización,Zona,Mes,Año,Punto Atención,Rango Edad
Cédula de Ciudadanía,Autoregistro,41,M,Universitaria,Administración en Salud Ocupacional,BARRANQUILLA,19/08/2021 09:46:39 a.m.,NA,NA,Desempleado,19/08/2021 09:46:39 a.m.,Urbano,8,"2,021",Barrio Simón Bolívar,40 - 50
Cédula de Ciudadanía,Autoregistro,20,M,Básica Secundaria(6-9),bachiller,BARRANQUILLA,19/08/2021 10:03:12 a.m.,NA,NA,Primer Empleo,19/08/2021 10:03:12 a.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,35,M,ND,ND,BARRANQUILLA,19/08/2021 10:29:48 a.m.,NA,NA,NO REGISTRA,19/08/2021 10:29:48 a.m.,ND,8,"2,021",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,26,M,Media(10-13),Bachiller,BARRANQUILLA,19/08/2021 02:53:38 p.m.,NA,NA,Desempleado,19/08/2021 02:53:38 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,22,F,ND,ND,BARRANQUILLA,19/08/2021 02:31:54 p.m.,NA,NA,NO REGISTRA,19/08/2021 02:31:54 p.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,20,F,Técnica Profesional,TECNICA EN PROCESOS EMPRESARIALES,SOLEDAD,19/08/2021 12:33:13 p.m.,NA,NA,Desempleado,19/08/2021 12:33:13 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,23,F,ND,ND,BARRANQUILLA,19/08/2021 12:42:55 p.m.,NA,NA,Empleado,19/08/2021 12:42:55 p.m.,Rural,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,22,M,ND,ND,SOLEDAD,19/08/2021 01:04:09 p.m.,NA,NA,NO REGISTRA,19/08/2021 01:04:09 p.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,20,M,ND,ND,SOLEDAD,19/08/2021 01:19:57 p.m.,NA,NA,Primer Empleo,19/08/2021 01:19:57 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,21,F,ND,ND,BARRANQUILLA,19/08/2021 05:30:51 p.m.,NA,NA,NO REGISTRA,Aug 19 2021  5:32PM,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,31,M,ND,ND,BARRANQUILLA,19/08/2021 11:01:57 p.m.,NA,NA,NO REGISTRA,19/08/2021 11:01:57 p.m.,ND,8,"2,021",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,19,M,ND,ND,BARRANQUILLA,19/08/2021 11:02:08 p.m.,NA,NA,NO REGISTRA,19/08/2021 11:02:08 p.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,22,F,Técnica Laboral,técnico en operaciones comerciales y financieras,BARRANQUILLA,20/08/2021 06:51:49 a.m.,NA,NA,NO REGISTRA,20/08/2021 06:51:49 a.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,27,F,Técnica Laboral,manejo de caja registradora,MALAMBO,19/08/2021 09:12:39 p.m.,NA,NA,Desempleado,19/08/2021 09:12:39 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,26,M,ND,ND,BARRANQUILLA,19/08/2021 09:49:18 p.m.,NA,NA,NO REGISTRA,19/08/2021 09:49:18 p.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,22,M,ND,ND,SOLEDAD,20/08/2021 11:34:06 a.m.,NA,NA,Primer Empleo,20/08/2021 11:34:06 a.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,24,F,ND,ND,SOLEDAD,20/08/2021 11:55:07 a.m.,NA,NA,NO REGISTRA,20/08/2021 11:55:07 a.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Agencia,25,M,Técnica Laboral,TECNICO EN RECURSOS HUMANOS,BARRANQUILLA,20/08/2021 10:54:56 a.m.,NA,NA,Desempleado,20/08/2021 10:54:56 a.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Agencia,23,F,Técnica Laboral,TECNICO EN AUXILIAR DE FARMACIA,BARRANQUILLA,20/08/2021 09:48:11 a.m.,NA,NA,Desempleado,20/08/2021 09:48:11 a.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,21,F,Técnica Laboral,Técnico en operaciones comerciales,BARRANQUILLA,20/08/2021 05:52:50 p.m.,NA,NA,NO REGISTRA,20/08/2021 05:52:50 p.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,23,F,ND,ND,BARANOA,20/08/2021 06:07:12 p.m.,NA,NA,NO REGISTRA,20/08/2021 06:07:12 p.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,21,M,ND,ND,BARRANQUILLA,20/08/2021 08:15:55 p.m.,NA,NA,NO REGISTRA,20/08/2021 08:15:55 p.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,21,M,Media(10-13),Bachiller académico,BARRANQUILLA,20/08/2021 08:30:47 p.m.,NA,NA,Desempleado,20/08/2021 08:30:47 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,27,F,ND,ND,BARRANQUILLA,20/08/2021 01:31:00 p.m.,Víctimas del conflicto armado,Afrocolombianos,Desempleado,20/08/2021 01:31:00 p.m.,Rural,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,28,F,Media(10-13),bachiller,BARRANQUILLA,20/08/2021 03:06:42 p.m.,NA,NA,Cesante por Emergencia Sanitaria,20/08/2021 03:06:42 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,20,M,Media(10-13),Bachiller,BARRANQUILLA,20/08/2021 03:21:18 p.m.,Víctimas del conflicto armado,,Primer Empleo,20/08/2021 03:21:18 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,43,M,Tecnológica,"Tecnologia naviera , navegacion y señales",BARRANQUILLA,22/08/2021 04:52:35 p.m.,NA,NA,NO REGISTRA,22/08/2021 04:52:35 p.m.,ND,8,"2,021",Barrio Simón Bolívar,40 - 50
Cédula de Ciudadanía,Autoregistro,38,M,Media(10-13),bachiller,BARRANQUILLA,22/08/2021 08:36:47 p.m.,NA,"Negros, Retornado",Desempleado,22/08/2021 08:36:47 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,22,F,Tecnológica,TECNOLOGO EN CONTABILIDAD Y FINANZAS,SOLEDAD,22/08/2021 09:33:01 p.m.,NA,NA,Desempleado,22/08/2021 09:33:01 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,25,M,ND,ND,BARRANQUILLA,22/08/2021 10:35:04 p.m.,NA,NA,Desempleado,22/08/2021 10:35:04 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,27,M,Media(10-13),bachiller,SOLEDAD,22/08/2021 10:45:32 p.m.,Víctimas del conflicto armado,Afrocolombianos,Desempleado,22/08/2021 10:45:32 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,24,F,ND,ND,SOLEDAD,22/08/2021 12:48:07 a.m.,NA,NA,NO REGISTRA,22/08/2021 12:48:07 a.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,21,M,Básica Secundaria(6-9),Tecnico en soldadura,BARRANQUILLA,22/08/2021 06:16:41 a.m.,NA,NA,Primer Empleo,22/08/2021 06:16:41 a.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,24,F,Tecnológica,tecnogolo en gestion administrativa,BARRANQUILLA,22/08/2021 12:54:02 p.m.,NA,NA,Primer Empleo,22/08/2021 12:54:02 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,18,F,ND,ND,BARRANQUILLA,22/08/2021 02:25:13 p.m.,NA,NA,NO REGISTRA,22/08/2021 02:25:13 p.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,21,M,Universitaria,Licenciado en educación física recreación y deporte,BARRANQUILLA,21/08/2021 11:20:03 a.m.,NA,NA,Desempleado,21/08/2021 11:20:03 a.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,26,M,ND,ND,SOLEDAD,21/08/2021 10:18:54 a.m.,NA,NA,Desempleado,21/08/2021 10:18:54 a.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,23,M,ND,ND,BARRANQUILLA,21/08/2021 05:58:26 p.m.,NA,NA,NO REGISTRA,21/08/2021 05:58:26 p.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,24,F,Técnica Laboral,Tecnico auxiliar en salud oral,BARRANQUILLA,21/08/2021 12:35:28 p.m.,NA,NA,NO REGISTRA,21/08/2021 12:35:28 p.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,39,M,ND,ND,BARRANQUILLA,21/08/2021 02:48:41 p.m.,NA,NA,NO REGISTRA,21/08/2021 02:48:41 p.m.,ND,8,"2,021",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,22,F,ND,ND,BARRANQUILLA,21/08/2021 11:44:00 a.m.,NA,NA,NO REGISTRA,21/08/2021 11:44:00 a.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,23,F,ND,ND,BARRANQUILLA,23/08/2021 04:18:24 p.m.,NA,NA,NO REGISTRA,23/08/2021 04:18:24 p.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,25,F,Media(10-13),Bachiller,BARRANQUILLA,23/08/2021 05:20:57 p.m.,NA,NA,NO REGISTRA,23/08/2021 05:20:57 p.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,39,M,Básica Secundaria(6-9),bachiller,BARRANQUILLA,23/08/2021 08:17:46 p.m.,NA,NA,Desempleado,23/08/2021 08:17:46 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,50,M,ND,ND,BARRANQUILLA,23/08/2021 08:22:43 p.m.,NA,NA,NO REGISTRA,23/08/2021 08:22:43 p.m.,ND,8,"2,021",Barrio Simón Bolívar,40 - 50
Cédula de Ciudadanía,Autoregistro,20,F,Tecnológica,tecnologo en gestion de mercado,PALMAR DE VARELA,23/08/2021 03:56:35 p.m.,NA,NA,Desempleado,23/08/2021 03:56:35 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Agencia,23,F,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,23/08/2021 02:04:44 p.m.,NA,NA,Desempleado,23/08/2021 02:04:44 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,25,F,Tecnológica,decoración de espacios interiores,BARRANQUILLA,18/02/2021 12:19:29 p.m.,Víctimas del conflicto armado,,Desempleado,31/03/2021 04:42:32 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Agencia,37,F,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,23/08/2021 01:39:26 p.m.,Víctimas del conflicto armado,,Desempleado,23/08/2021 01:39:26 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,29,F,Técnica Laboral,TECNICO EN OPERACIONES COMERCIALES,BARRANQUILLA,23/08/2021 12:15:14 p.m.,NA,NA,Desempleado,23/08/2021 12:15:14 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,30,F,Técnica Laboral,TECNICO EN VENTAS Y MERCHADISING,GALAPA,23/08/2021 09:50:39 p.m.,NA,NA,Desempleado,23/08/2021 09:50:39 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,29 - 39
Tarjeta de Identidad,Autoregistro,20,M,ND,ND,BARRANQUILLA,23/08/2021 09:23:41 p.m.,NA,NA,NO REGISTRA,23/08/2021 09:23:41 p.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,26,F,ND,ND,BARRANQUILLA,23/08/2021 07:09:29 p.m.,NA,NA,NO REGISTRA,23/08/2021 07:09:29 p.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,24,F,ND,ND,SOLEDAD,23/08/2021 11:13:41 p.m.,NA,NA,NO REGISTRA,23/08/2021 11:13:41 p.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Documento Nacional de Identificación,Autoregistro,39,M,Universitaria,Licenciado   y Tecnico Superior,BARRANQUILLA,24/08/2021 08:12:52 a.m.,NA,NA,NO REGISTRA,24/08/2021 08:12:52 a.m.,ND,8,"2,021",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Agencia,30,F,Técnica Laboral,TECNICO EN AUXILIAR ADMINISTRATIVO EN SALUD,BARRANQUILLA,24/08/2021 08:34:26 a.m.,NA,NA,Desempleado,24/08/2021 08:34:26 a.m.,Urbano,8,"2,021",Barrio Simón Bolívar,29 - 39
Documento Nacional de Identificación,Agencia,33,F,Media(10-13),BACHILLER EN CIENCIAS,BARRANQUILLA,24/08/2021 08:59:54 a.m.,NA,NA,Desempleado,24/08/2021 08:59:54 a.m.,Urbano,8,"2,021",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,25,F,ND,ND,BARRANQUILLA,24/08/2021 11:26:35 a.m.,NA,NA,NO REGISTRA,24/08/2021 11:26:35 a.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,25,M,Técnica Laboral,Auxilioar De Farmacia,SOLEDAD,24/08/2021 12:07:25 p.m.,NA,NA,Desempleado,24/08/2021 12:07:25 p.m.,Rural,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,25,M,ND,ND,BARRANQUILLA,24/08/2021 11:03:50 a.m.,NA,NA,NO REGISTRA,24/08/2021 11:03:50 a.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,23,M,Técnica Laboral,contabilizacion de operaciones comerciales y financieras,BARRANQUILLA,24/08/2021 09:20:55 p.m.,NA,NA,NO REGISTRA,24/08/2021 09:20:55 p.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,25,M,Básica Secundaria(6-9),Bachiller en ciencias,BARRANQUILLA,24/08/2021 09:51:39 p.m.,NA,NA,Desempleado,24/08/2021 09:51:39 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,27,M,ND,ND,BARRANQUILLA,24/08/2021 07:40:38 p.m.,NA,NA,Desempleado,24/08/2021 07:40:38 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,25,M,ND,ND,BARRANQUILLA,24/08/2021 06:55:41 p.m.,Víctimas del conflicto armado,,NO REGISTRA,24/08/2021 06:55:41 p.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,31,M,ND,ND,SOLEDAD,24/08/2021 12:51:08 p.m.,NA,NA,NO REGISTRA,24/08/2021 12:51:08 p.m.,ND,8,"2,021",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,26,F,Técnica Laboral,tecnico en recursos humanos,BARRANQUILLA,24/08/2021 01:38:02 p.m.,Víctimas del conflicto armado,,Desempleado,24/08/2021 01:38:02 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,45,F,Universitaria,Abogada,PALMAR DE VARELA,25/08/2021 07:36:09 a.m.,NA,NA,NO REGISTRA,25/08/2021 07:36:09 a.m.,ND,8,"2,021",Barrio Simón Bolívar,40 - 50
Cédula de Ciudadanía,Autoregistro,20,M,Tecnológica,tecnólogo en gestión de sistemas electromecánicos,BARRANQUILLA,25/08/2021 12:37:35 a.m.,NA,Raizales,Desempleado,25/08/2021 12:37:35 a.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,42,F,ND,ND,BARRANQUILLA,25/08/2021 08:56:41 a.m.,NA,NA,NO REGISTRA,25/08/2021 08:56:41 a.m.,ND,8,"2,021",Barrio Simón Bolívar,40 - 50
Cédula de Ciudadanía,Autoregistro,37,F,Básica Secundaria(6-9),bachiller academico,BARRANQUILLA,08/07/2016 10:30:29 a.m.,NA,Raizales,Desempleado,17/06/2021 11:18:37 a.m.,Urbano,8,"2,021",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,29,F,Media(10-13),TECNICA EN PROCESOS EMPRESARIALES,SOLEDAD,25/08/2021 08:42:50 a.m.,NA,NA,Cesante por Emergencia Sanitaria,25/08/2021 08:42:50 a.m.,Urbano,8,"2,021",Barrio Simón Bolívar,29 - 39
Documento Nacional de Identificación,Autoregistro,35,F,Universitaria,Licenciada en Administración dé empresa,BARRANQUILLA,25/08/2021 10:01:41 a.m.,NA,NA,NO REGISTRA,25/08/2021 10:01:41 a.m.,ND,8,"2,021",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,27,F,ND,ND,BARRANQUILLA,25/08/2021 10:04:56 a.m.,NA,NA,NO REGISTRA,25/08/2021 10:04:56 a.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,21,F,Técnica Profesional,Técnico Profesional en Procesos Administrativos,SOLEDAD,25/08/2021 09:41:36 a.m.,NA,NA,Desempleado,25/08/2021 09:41:36 a.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,41,F,ND,ND,BARRANQUILLA,25/08/2021 11:38:36 a.m.,NA,NA,NO REGISTRA,25/08/2021 11:38:36 a.m.,ND,8,"2,021",Barrio Simón Bolívar,40 - 50
Cédula de Ciudadanía,Autoregistro,33,F,Universitaria,Contador Publico,SOLEDAD,25/08/2021 02:42:07 p.m.,NA,NA,Desempleado,25/08/2021 02:42:07 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,19,F,Técnica Laboral,Auxiliar salud ocupacional,SOLEDAD,25/08/2021 02:09:09 p.m.,Víctimas del conflicto armado,,Primer Empleo,25/08/2021 02:09:09 p.m.,Rural,8,"2,021",Barrio Simón Bolívar,18 - 28
Tarjeta de Identidad,Autoregistro,18,M,ND,ND,BARRANQUILLA,25/08/2021 12:07:45 p.m.,Víctimas del conflicto armado,,Primer Empleo,25/08/2021 12:07:45 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,24,F,Técnica Laboral,TÉCNICO EN  ASISTENCIA EN ORGANIZACIÓN DE ARCHIVOS,BARRANQUILLA,25/08/2021 12:30:33 p.m.,Víctimas del conflicto armado,,Desempleado,25/08/2021 12:30:33 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,21,F,Universitaria,Abogado,SOLEDAD,25/08/2021 05:45:21 p.m.,NA,NA,Desempleado,25/08/2021 05:45:21 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,21,F,Básica Secundaria(6-9),Diploma,BARRANQUILLA,25/08/2021 05:20:07 p.m.,NA,NA,Desempleado,25/08/2021 05:20:07 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,21,F,Media(10-13),Bachiller,BARRANQUILLA,25/08/2021 04:43:57 p.m.,NA,NA,Primer Empleo,25/08/2021 04:43:57 p.m.,Rural,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,20,F,Técnica Profesional,Técnico en salud ocupacional y desarrollo sostenible,SOLEDAD,25/08/2021 02:47:00 p.m.,NA,NA,Desempleado,25/08/2021 02:47:00 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,20,M,ND,ND,BARRANQUILLA,25/08/2021 02:53:40 p.m.,NA,NA,NO REGISTRA,25/08/2021 02:53:40 p.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,38,F,ND,ND,MALAMBO,25/08/2021 10:14:39 p.m.,NA,NA,NO REGISTRA,25/08/2021 10:14:39 p.m.,ND,8,"2,021",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,20,F,Universitaria,Ingeniería de sistemas y computación,BARRANQUILLA,26/08/2021 01:34:41 a.m.,NA,NA,Desempleado,26/08/2021 01:34:41 a.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,32,F,ND,ND,SOLEDAD,26/08/2021 07:01:01 a.m.,NA,NA,NO REGISTRA,26/08/2021 07:01:01 a.m.,ND,8,"2,021",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,30,F,Técnica Laboral,Atencion al cliente. Exhibicion de productos. Mwrcadro y ventas,BARRANQUILLA,26/08/2021 07:09:55 a.m.,Víctimas del conflicto armado,,Desempleado,26/08/2021 07:09:55 a.m.,Urbano,8,"2,021",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,21,M,ND,ND,SOLEDAD,25/08/2021 11:44:54 p.m.,NA,NA,Desempleado,25/08/2021 11:44:54 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,24,F,ND,ND,BARRANQUILLA,26/08/2021 12:46:38 a.m.,NA,NA,NO REGISTRA,26/08/2021 12:46:38 a.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,32,F,ND,ND,SOLEDAD,25/08/2021 06:54:31 p.m.,NA,NA,NO REGISTRA,25/08/2021 06:54:31 p.m.,ND,8,"2,021",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,46,M,ND,ND,SOLEDAD,25/08/2021 06:50:10 p.m.,NA,NA,NO REGISTRA,25/08/2021 06:50:10 p.m.,ND,8,"2,021",Barrio Simón Bolívar,40 - 50
Cédula de Ciudadanía,Autoregistro,20,F,Media(10-13),bachiller,BARRANQUILLA,25/08/2021 06:50:35 p.m.,NA,NA,Desempleado,25/08/2021 06:50:35 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,24,M,Universitaria,Ingeniero Agroindustrial,BARRANQUILLA,25/08/2021 09:07:31 p.m.,NA,NA,Primer Empleo,25/08/2021 09:07:31 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Agencia,40,F,Tecnológica,TECNOLOGO EN MERCADEO Y VENTAS,BARRANQUILLA,26/08/2021 08:39:29 a.m.,NA,NA,Desempleado,26/08/2021 08:39:29 a.m.,Urbano,8,"2,021",Barrio Simón Bolívar,40 - 50
Cédula de Ciudadanía,Autoregistro,30,F,ND,ND,BARRANQUILLA,26/08/2021 09:53:07 a.m.,NA,NA,NO REGISTRA,26/08/2021 09:53:07 a.m.,ND,8,"2,021",Barrio Simón Bolívar,29 - 39
Documento Nacional de Identificación,Agencia,27,F,Universitaria,TECNICO SUPERIOR UNIVERSITARIO EN ADMINISTRACION TRIBUTARIA,BARRANQUILLA,26/08/2021 11:05:53 a.m.,NA,NA,Desempleado,26/08/2021 11:05:53 a.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Agencia,34,F,Técnica Laboral,Técnico en mercadeo y ventas,BARRANQUILLA,26/08/2021 08:22:42 a.m.,NA,NA,Desempleado,26/08/2021 08:22:42 a.m.,Urbano,8,"2,021",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,25,F,Básica Secundaria(6-9),Bachicherr,BARRANQUILLA,26/08/2021 07:57:27 a.m.,NA,NA,NO REGISTRA,26/08/2021 07:57:27 a.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,30,F,Técnica Laboral,TECNICO EN RECURSOS HUMANOS,BARRANQUILLA,11/05/2017 12:49:02 p.m.,NA,NA,Desempleado,12/08/2021 11:19:26 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,31,F,ND,ND,POLONUEVO,26/08/2021 09:24:37 a.m.,NA,NA,Desempleado,26/08/2021 09:24:37 a.m.,Rural,8,"2,021",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,34,F,Tecnológica,Tecnólogo en Regencia de farmacia,BARRANQUILLA,08/09/2019 04:32:56 p.m.,"Víctimas del conflicto armado, Víctimas del conflicto armado",,Desempleado,23/08/2021 05:32:36 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,22,F,Técnica Laboral,TECNOLOGO EN GESTION DE MERCADO,BARRANQUILLA,26/08/2021 09:38:25 a.m.,NA,NA,Desempleado,26/08/2021 09:38:25 a.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,18,F,ND,ND,BARRANQUILLA,26/08/2021 12:55:38 p.m.,NA,NA,NO REGISTRA,26/08/2021 12:55:38 p.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,28,F,Universitaria,ADMINISTRADORA PÚBLICA,SOLEDAD,27/05/2015 06:19:35 p.m.,Víctimas del conflicto armado,,Desempleado,26/08/2021 02:50:03 p.m.,Urbano,8,"2,021",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,25,F,ND,ND,SOLEDAD,26/08/2021 05:05:43 p.m.,NA,NA,NO REGISTRA,26/08/2021 05:05:43 p.m.,ND,8,"2,021",Barrio Simón Bolívar,18 - 28
